timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721054737602,69195,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054737602,5541,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054737602,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054738610,69193,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054738610,5888,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054738610,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054739618,69149,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054739618,6482,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054739618,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054740633,69191,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054740633,7323,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054740633,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054741635,69211,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054741635,5650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054741635,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054742638,69482,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054742638,3536,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054742638,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054743645,69507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054743645,5007,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054743645,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054744649,69382,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054744649,4852,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054744649,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054745662,69343,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054745662,4804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054745662,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054746664,69304,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054746664,3132,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054746664,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054747673,69028,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054747673,4962,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054747673,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054748702,69602,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054748702,8797,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054748702,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054749706,69635,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054749706,7845,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054749706,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054750716,69668,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054750716,6341,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054750716,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054751717,69667,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054751717,3483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054751717,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054752719,69871,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054752719,3027,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054752719,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054753725,69879,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054753725,5473,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054753725,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054754727,69408,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054754727,6952,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054754727,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054755734,69414,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054755734,4751,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054755734,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054756745,69460,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054756745,4575,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054756745,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054757749,69780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054757749,2171,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054757749,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054758757,69338,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054758757,2213,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054758757,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054759769,69443,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054759769,6626,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054759769,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054760777,69473,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054760777,2310,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054760777,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054761790,69530,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054761790,6367,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054761790,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
